id,category_no,emoji
1.3883744367687475e+18,0,😉
1.3870761708065956e+18,0,😷
1.3871063632857948e+18,0,😂
1.386004035883311e+18,1,🙏
1.3859017678634598e+18,0,😐
1.3858997798429983e+18,0,😁
1.3840908417408082e+18,4,💸
1.386309645803815e+18,0,😊
1.3863221233464402e+18,0,😋
1.3860417815784366e+18,1,🙏
1.3859532864281354e+18,1,👏
1.3889098360588288e+18,1,🙏
1.3863675661892403e+18,1,🙏
1.3863748429543877e+18,0,😂
1.3885360805388943e+18,0,💕
1.3884204127830098e+18,1,🙏
1.386735234515755e+18,0,😂
1.3888060870510756e+18,1,👏
1.3892442417595064e+18,1,🙏
1.3870273148699034e+18,2,🌹
1.385938126883885e+18,0,😘
1.3889113812193976e+18,1,🙏
1.3870946670203085e+18,0,😔
1.38671745004612e+18,0,💔
1.3870326676196106e+18,1,🙏
1.387061117541765e+18,1,🙏
1.3867418452757914e+18,0,😎
1.3870825898322412e+18,1,🙇
1.3887909438059397e+18,0,😜
1.388880673591595e+18,0,😊
1.3887948119189996e+18,0,😁
1.3888908206825554e+18,1,🙏
1.388805402695975e+18,0,😂
1.3859516717720863e+18,0,😡
1.3840982937438986e+18,0,😬
1.3867208030693417e+18,0,😹
1.3888330821118362e+18,2,🌹
1.3871445816705966e+18,0,😍
1.3888459999766323e+18,3,❗
1.3867694964933673e+18,1,🙏
1.3885409069874586e+18,0,😏
1.38846073132288e+18,2,🌸
1.3889027369602662e+18,0,💔
1.3883963274914245e+18,0,🤫
1.3863666809018655e+18,0,😂
1.3889000221004554e+18,1,🙏
1.3892156096033137e+18,0,😊
1.3891893913990676e+18,0,😳
1.385901520386814e+18,0,😔
1.3892020878508728e+18,0,😛
1.3867794976771686e+18,1,👇
1.3884673562679992e+18,0,😊
1.3871186732283085e+18,1,🙏
1.3863780368457196e+18,0,😂
1.3869696349983908e+18,0,😐
1.3885027967275786e+18,1,👍
1.388569994418561e+18,1,🙏
1.3892350655870812e+18,0,😭
1.3884025944820572e+18,0,😭
1.387071995284652e+18,1,🙏
1.384205286701867e+18,1,🙏
1.3863455293747405e+18,0,😂
1.3860002948702822e+18,1,🙏
1.3871215197850337e+18,0,😂
1.3863503309132554e+18,0,😃
1.3859655353980314e+18,1,🙏
1.3869748920047575e+18,1,🙏
1.3860596730322698e+18,0,😣
1.3884348508231066e+18,9,🪐
1.3888218210935237e+18,1,👏
1.3859080584679588e+18,0,😄
1.3867211915414405e+18,2,🌹
1.3888954635169546e+18,1,🙏
1.386721437860483e+18,8,🍌
1.386741210702762e+18,0,😡
1.3859978166070354e+18,0,😊
1.3867136028165612e+18,0,😊
1.3884997669385216e+18,1,👀
1.38671387735475e+18,0,😎
1.3888219989445386e+18,0,😡
1.3870953781645476e+18,1,🙏
1.3884588020898406e+18,0,😞
1.3841952843689042e+18,0,😂
1.384097133532369e+18,1,🙏
1.3869603668489871e+18,0,🤔
1.386004231279108e+18,0,😞
1.3892066542148362e+18,1,🙏
1.3863017101848494e+18,0,😕
1.3866408500551434e+18,1,👍
1.3869730216472453e+18,1,🤲
1.3892032696003502e+18,0,💕
1.3883754814943437e+18,0,😏
1.3862927555764183e+18,2,🌺
1.3884293759353364e+18,0,🤓
1.3870808916551025e+18,0,😊
1.388516952587473e+18,4,👑
1.3870777255553638e+18,0,😊
1.3888822063371428e+18,0,😂
1.38634194432691e+18,1,🙏
1.387109969556689e+18,7,♥
1.388502692616577e+18,0,😢
1.388474350660055e+18,0,😆
1.3871364451865108e+18,0,😷
1.3860123686231818e+18,0,😂
1.389205551679033e+18,0,😂
1.388886709623038e+18,7,✌
1.388884502034862e+18,0,😂
1.3867195624359895e+18,0,😂
1.3866404791444726e+18,7,‼
1.3870599745603092e+18,0,😢
1.3884419140478116e+18,1,🙏
1.389207943703253e+18,1,🙏
1.3859540479584748e+18,7,❤
1.3889176683847516e+18,0,💕
1.384096734872105e+18,0,😂
1.3892377487713444e+18,1,🙏
1.3884595329011835e+18,0,💯
1.389198054201471e+18,0,😂
1.3885126200684913e+18,1,👍
1.3891959118724506e+18,1,🙏
1.3883768240994714e+18,1,🙏
1.3888890972347845e+18,0,😣
1.389252224077865e+18,4,🪔
1.3870994409057894e+18,0,😐
1.3884728018084495e+18,0,😡
1.3884706808243896e+18,9,🌍
1.3884153662845788e+18,0,😄
1.3840854902660874e+18,1,🙏
1.3870007407285576e+18,0,😐
1.3888506676330824e+18,0,😄
1.3862972927270994e+18,1,🙏
1.387087514674942e+18,1,🙏
1.3884634406629868e+18,0,😟
1.3889101980650414e+18,1,🤟
1.388387512725381e+18,1,🙏
1.3867309194955735e+18,1,🙏
1.3884051099570913e+18,0,🤔
1.387080901977264e+18,0,🤗
1.3888357287596974e+18,2,💐
1.387090228033196e+18,0,😜
1.3888302124781445e+18,0,😐
1.3891900122567557e+18,0,😏
1.3892053025122757e+18,1,🙏
1.3883822768581714e+18,1,🙏
1.3870919290206044e+18,0,😁
1.3840984006861169e+18,7,♀
1.388388803992195e+18,0,😔
1.3875288443834245e+18,0,😐
1.389189609305768e+18,8,🥛
1.386021038241108e+18,7,🏻
1.3892349389441802e+18,0,😑
1.3867166151573258e+18,0,😒
1.384223497602302e+18,0,😌
1.3859132656040714e+18,1,🙏
1.3863388778503537e+18,1,🙏
1.3884917485282468e+18,1,🙏
1.3867142688635822e+18,0,😊
1.3884875597816504e+18,1,🙏
1.3885393836161802e+18,0,😓
1.3869704891725455e+18,5,⛳
1.3860390141011927e+18,1,🙏
1.3892237232579092e+18,0,😣
1.3867169041280942e+18,1,🙏
1.388555227922518e+18,0,😂
1.3859674525639926e+18,1,👇
1.385936657774375e+18,0,💖
1.389202243388285e+18,1,🤙
1.3885460539898348e+18,1,👏
1.3867351812439e+18,0,😜
1.3892524498908037e+18,1,💪
1.385952497945043e+18,1,🙏
1.3883941842440356e+18,0,😏
1.3883974815835382e+18,0,😊
1.387054852220473e+18,1,🙏
1.3870202350776852e+18,1,🙏
1.3891913698438758e+18,5,🎊
1.3889118359617167e+18,1,🤦
1.3840857551028634e+18,0,🖤
1.3888760910544568e+18,1,👍
1.3859182731374346e+18,0,😋
1.3884384727136543e+18,0,😂
1.3869830490578248e+18,0,😠
1.3860063797275156e+18,1,🙏
1.387019441108525e+18,0,😓
1.3842175453522452e+18,0,😂
1.3859532463347794e+18,0,😢
1.3888590426557317e+18,1,👍
1.3884994717937377e+18,0,😷
1.3863335419826422e+18,0,😔
1.388859205612806e+18,0,😊
1.3867337058765414e+18,0,😊
1.3871110154903634e+18,4,🎧
1.3884535537027973e+18,0,🤔
1.3859032964145684e+18,1,🙏
1.3883987493874235e+18,1,🙌
1.3862848487471882e+18,1,💪
1.3888248514655803e+18,1,👍
1.386018712981971e+18,0,😑
1.386284320168444e+18,0,😍
1.389236107804496e+18,1,✋
1.3892267917561733e+18,1,🙏
1.3863008205813473e+18,0,😒
1.3871009640420762e+18,1,🙏
1.388461359193641e+18,1,👍
1.3863611091421512e+18,0,😅
1.3859273522285322e+18,0,😏
1.386004226820612e+18,0,🙄
1.3885372833394606e+18,1,👏
1.384090673939247e+18,1,🙏
1.3840989570227446e+18,0,😜
1.3885023086825718e+18,0,😷
1.385968097803178e+18,0,😌
1.3888296562379735e+18,0,😐
1.3859572037152727e+18,0,😡
1.3870727906253292e+18,1,🙏
1.3889040576081715e+18,0,😂
1.3888526820062208e+18,8,🍛
1.38886237790754e+18,0,😂
1.3888734597242757e+18,0,😂
1.38599718806553e+18,1,🙏
1.385935240544199e+18,0,😒
1.386401495457796e+18,0,😉
1.3885099874968904e+18,0,😊
1.387017109201326e+18,0,😘
1.3870179332351836e+18,0,🤣
1.3859658023570924e+18,1,🙏
1.3870752223612273e+18,0,😕
1.3885734781486612e+18,8,🥕
1.3888008187284316e+18,0,😜
1.3842005732143636e+18,4,🎧
1.3859191641838387e+18,0,💖
1.3887995598878474e+18,0,😷
1.3860239059287736e+18,0,😂
1.388379989326762e+18,1,🙏
1.3863786032317358e+18,1,🙏
1.3870622443414774e+18,0,😂
1.3884006209026212e+18,0,😠
1.3884295159200563e+18,2,🌹
1.3871132573164134e+18,0,😜
1.3870906651006484e+18,0,😂
1.3870860727655055e+18,0,😒
1.3867235278861844e+18,1,🙋
1.388838987523969e+18,0,😁
1.389190993388335e+18,0,😕
1.3888921680901202e+18,1,🙏
1.3887932890636288e+18,8,🍌
1.3888847788086436e+18,0,🤪
1.3883744367687475e+18,7,❤
1.3888977478607872e+18,0,😔
1.3863852406884966e+18,0,😐
1.389228359897559e+18,0,😞
1.3870803992395407e+18,5,⛳
1.3888003623672586e+18,0,😂
1.3862905951156677e+18,1,🙏
1.3842056487626056e+18,1,🙏
1.3859622790242263e+18,0,😣
1.3889073010046607e+18,0,🙂
1.3884161537862e+18,2,🌷
1.3862837471887442e+18,0,💔
1.3892248455739064e+18,2,💐
1.38634899045564e+18,0,😌
1.3884677717725962e+18,0,😁
1.3888353725877535e+18,0,😁
1.3870893188674437e+18,1,🙏
1.387111657764049e+18,0,😎
1.3871138061285663e+18,1,🙏
1.387094544076841e+18,7,✍
1.38857591630182e+18,0,😢
1.388830228714197e+18,0,😜
1.3884528726359163e+18,1,🙏
1.388470569658581e+18,1,🙏
1.3870100224046203e+18,1,🙏
1.3888142183343268e+18,0,😢
1.3892328264158618e+18,1,🙌
1.3870407892391977e+18,0,💦
1.3888814831761695e+18,1,💪
1.388536537365766e+18,9,🌄
1.3889038327011328e+18,1,🙏
1.3888887023031624e+18,0,😠
1.386333429277487e+18,9,🌃
1.3887873108717363e+18,0,😂
1.3888994334635008e+18,0,😏
1.3863752277147238e+18,0,💕
1.3889197687620485e+18,0,😎
1.3859019439990129e+18,0,💖
1.3885412521533972e+18,0,🙂
1.386031722899198e+18,1,🙌
1.3863725672633754e+18,0,😳
1.3871171052129198e+18,0,😔
1.388432055281746e+18,6,🚩
1.388456367342633e+18,1,👉
1.3888488970830684e+18,1,👍
1.3884786079708815e+18,0,😒
1.3888928068574618e+18,0,😁
1.3885057123392758e+18,3,🔄
1.3842208128701768e+18,1,🙏
1.388824321339056e+18,0,😷
1.3884709909218673e+18,0,😡
1.386052765961515e+18,0,😡
1.3869850586747412e+18,1,🙏
1.3863451528226652e+18,0,😜
1.3884392011258593e+18,1,👍
1.3863402044038267e+18,1,🙏
1.3869812578803016e+18,0,😢
1.3888138867117343e+18,0,😊
1.3885457422020526e+18,0,😝
1.3859987318880584e+18,0,🥴
1.3888763076776837e+18,2,🌿
1.3889103965395067e+18,1,🙏
1.3860314702846648e+18,5,🎊
1.389251081385902e+18,0,😠
1.3863167059331195e+18,0,😒
1.3841988441125356e+18,1,👉
1.3883802942401044e+18,0,😶
1.3892505126885417e+18,1,🙏
1.388474134372356e+18,1,👇
1.3840964568820165e+18,1,🙏
1.3884590706763407e+18,1,💪
1.3842159175134945e+18,1,🙏
1.3870462390536397e+18,1,🙏
1.384211306299859e+18,1,🙏
1.3863761321491415e+18,1,🙏
1.3885145900703867e+18,1,👍
1.3840932984579236e+18,1,👍
1.3869701577722798e+18,0,🤣
1.3885411552733716e+18,0,😊
1.3885176681105367e+18,1,🙏
1.388418951751762e+18,0,🙄
1.3870719110252503e+18,2,🌹
1.3884353009725809e+18,0,😐
1.3884824061060342e+18,0,😌
1.3863353833032008e+18,0,💫
1.388911606789116e+18,1,👌
1.389233854972502e+18,1,🙏
1.3867466499978076e+18,1,🙏
1.3883890000255795e+18,0,😉
1.3867238556206572e+18,0,😐
1.3862956537021358e+18,0,😍
1.3863949282808586e+18,3,❓
1.3889162036037304e+18,0,🤭
1.3888090851647857e+18,0,😂
1.3892386818950185e+18,0,😉
1.3863103450613965e+18,0,😊
1.3884900150726697e+18,6,🚩
1.3867243692006031e+18,0,🤑
1.3867678637346284e+18,1,🙏
1.3887915999712666e+18,0,😷
1.386020133856899e+18,1,👌
1.3884366322866258e+18,1,🙏
1.3885407082360545e+18,0,😒
1.3859360624515727e+18,0,😋
1.3870912972157338e+18,0,😜
1.384085974297178e+18,2,🦠
1.3888577989439035e+18,1,🙏
1.388814840869757e+18,1,👍
1.3840986796576686e+18,1,👀
1.388467080962343e+18,0,💔
1.3883877539690824e+18,2,🌹
1.3888115454470472e+18,0,💔
1.3870635779624428e+18,1,🙏
1.3870053775275008e+18,0,😂
1.3869680242304164e+18,1,🙏
1.3883936024563098e+18,0,😊
1.3889191782166897e+18,0,😂
1.3863591401890447e+18,0,😏
1.386362904023167e+18,1,👌
1.3888271499190395e+18,2,💐
1.389248293532672e+18,9,🌠
1.3870670849038377e+18,0,😶
1.3863659869289513e+18,1,👍
1.3887996359766426e+18,0,😐
1.3869664981371044e+18,0,😑
1.3871054437560033e+18,0,😂
1.3887853345702748e+18,0,😡
1.3885181655591365e+18,1,🙏
1.3892089134850744e+18,0,🤥
1.3862891293616005e+18,7,❤
1.3866418912324155e+18,1,🙏
1.3871020540117033e+18,1,👏
1.3892268683734835e+18,0,😄
1.3859886327045489e+18,2,🍃
1.3860011003570708e+18,6,🚩
1.38850719624627e+18,1,🙏
1.386343982985216e+18,1,🙏
1.3883880947731292e+18,1,👍
1.3884003227589222e+18,7,❤
1.3863900868922122e+18,1,🙏
1.388406146822656e+18,1,🙏
1.3863916157957202e+18,1,✊
1.3862879143388529e+18,1,🙏
1.388785668495532e+18,0,😎
1.3870722288318628e+18,0,😭
1.3859944878605804e+18,0,💖
1.3870616406553723e+18,1,🙏
1.3883796726232064e+18,1,🙏
1.3883806816343368e+18,1,🙏
1.3883945506751857e+18,0,😷
1.385965315654226e+18,0,😂
1.3860033351073382e+18,0,😂
1.388402099260588e+18,0,😭
1.3869603903748383e+18,1,🙏
1.3870677922860114e+18,0,😅
1.3884017448627978e+18,1,🙏
1.3842204403531407e+18,0,😭
1.388394032355627e+18,2,🥀
1.3884400490169915e+18,0,😂
1.3885123621188444e+18,0,😔
1.3883910370102518e+18,1,🙏
1.3888367271046267e+18,6,🚩
1.388905011199955e+18,0,😡
1.3888093687374356e+18,1,👇
1.3888655859796582e+18,0,😔
1.386355618311639e+18,0,😏
1.3884879243798815e+18,0,😊
1.3867268072279654e+18,1,👍
1.3883802942401044e+18,7,☺
1.3889004864561152e+18,1,🙏
1.3869814804048978e+18,0,😜
1.3867371403991736e+18,1,🙏
1.386737251716014e+18,0,😑
1.3860357292270838e+18,7,❤
1.3866405283394765e+18,1,🙏
1.3869844105080586e+18,1,🙏
1.3842065121684644e+18,0,😷
1.3863736137003377e+18,9,🔥
1.3884317402182e+18,1,👇
1.3860124930263736e+18,1,🙏
1.38634606319641e+18,0,😷
1.3863644323310715e+18,0,😂
1.388830643178537e+18,1,🙏
1.3864144865636923e+18,1,🙏
1.3885163255348347e+18,0,😐
1.3888627234426266e+18,7,🗣
1.3863508497780122e+18,1,🙏
1.389201173069009e+18,1,🙏
1.386380591906521e+18,1,🙏
1.3885842022458737e+18,7,🛏
1.3888692092836454e+18,0,🙈
1.387101645838852e+18,0,😡
1.3888982220772106e+18,1,🙏
1.387087843818758e+18,9,🌎
1.3888236153916088e+18,0,😏
1.387006691330257e+18,0,🥺
1.388438408545018e+18,0,🥶
1.3884484863796388e+18,0,😊
1.389218221413204e+18,0,💕
1.3885548764649472e+18,1,🙏
1.3863094987556332e+18,1,🙏
1.3870408791861207e+18,1,👇
1.3888857080314675e+18,0,🤣
1.3841025940295803e+18,0,🤕
1.3863520146621276e+18,6,🚩
1.3883937126280806e+18,6,🚩
1.3870172028978053e+18,0,😊
1.389203305889362e+18,0,😂
1.387053404313178e+18,1,🙏
1.3885624592549192e+18,0,😫
1.3888256690906153e+18,1,👊
1.3888152335404442e+18,0,😁
1.3888738296492442e+18,0,😂
1.3870140879895552e+18,2,🌹
1.385917432850641e+18,1,🙏
1.38408735325431e+18,1,🙏
1.3888063215881626e+18,7,❤
1.3862883702932193e+18,0,🤣
1.388438408545018e+18,0,😀
1.3885757763337216e+18,1,👍
1.3863113399335404e+18,0,😂
1.3860024039508828e+18,0,💕
1.3860262568738406e+18,0,😂
1.3883799268064174e+18,1,🙏
1.3869995821359718e+18,1,🙏
1.388909944879997e+18,0,😁
1.3884939362981317e+18,1,🙏
1.3841028080104653e+18,0,😷
1.3840878120021238e+18,0,😜
1.3892196214005842e+18,0,😍
1.3860099439841157e+18,0,😂
1.3888529663549522e+18,0,😂
1.3888572324737925e+18,0,😎
1.3892061064806687e+18,9,🚜
1.388413426880467e+18,0,😔
1.3883883447074898e+18,0,😷
1.3867315576504566e+18,0,😂
1.3858770042899087e+18,0,😘
1.3859226837920727e+18,0,😜
1.386352828436779e+18,0,🤣
1.3888579857959895e+18,0,😂
1.3889064195213926e+18,1,💪
1.3859421480680407e+18,1,🙏
1.3887901355509268e+18,0,😂
1.38711697027797e+18,1,🙏
1.3867451089350574e+18,1,🙏
1.3870326509640827e+18,1,👍
1.388430997180584e+18,1,👍
1.3842310180103414e+18,0,😍
1.3867182137869025e+18,1,🙌
1.3867214120023777e+18,3,❓
1.388381195377922e+18,7,☹
1.388803568350597e+18,0,😪
1.3871057745145692e+18,0,🤗
1.388578238058746e+18,0,😎
1.388536278837203e+18,0,😠
1.3859964429011763e+18,0,😷
1.3888598809208627e+18,1,🙏
1.387070256275878e+18,1,🙏
1.3859693318764175e+18,0,💝
1.386730506339844e+18,0,😁
1.3863648065008148e+18,0,😂
1.3869690152857354e+18,1,🙏
1.3859466630391153e+18,0,😉
1.385923091897852e+18,1,🙏
1.3841001736058675e+18,0,😆
1.3860306744784364e+18,0,😔
1.3842175662524662e+18,2,🌹
1.3859390513967022e+18,0,😊
1.3864055132318884e+18,0,😁
1.386039139259224e+18,0,🥳
1.3888296817266688e+18,1,🙏
1.3860143252114924e+18,0,😂
1.384097888603566e+18,0,😁
1.3859067365407089e+18,0,💕
1.386319163228971e+18,0,😂
1.3867364555951636e+18,0,😜
1.3842143050510705e+18,0,😊
1.3888550493553377e+18,0,😣
1.3859087597387323e+18,0,😔
1.3883806816343368e+18,2,🌺
1.3892243430671114e+18,1,🙏
1.3858773807622715e+18,9,🌞
1.3884339921986806e+18,2,💐
1.387010620306854e+18,1,🙏
1.3869837579077837e+18,0,😷
1.3888183886805445e+18,7,❤
1.3859211910896353e+18,0,😛
1.38844557318792e+18,1,🙏
1.3870603899390157e+18,0,😉
1.3867590296832205e+18,1,🙏
1.3862923122007286e+18,0,😍
1.385926757765632e+18,1,🙏
1.3863238664615117e+18,0,😢
1.3867550942851932e+18,2,🌹
1.3883894132525711e+18,0,😂
1.3869726584162918e+18,0,😷
1.3887962140159795e+18,0,😂
1.3860259252764344e+18,1,👍
1.3884706682288456e+18,2,🐐
1.3841942435398574e+18,0,🤣
1.3870318672457974e+18,6,🚩
1.3867250769013965e+18,1,🙏
1.387035601749254e+18,0,😷
1.384093429513159e+18,1,💪
1.3888343326688338e+18,0,😂
1.3859134975742034e+18,1,👍
1.388497275630981e+18,1,🙏
1.386056888781992e+18,1,🙏
1.3870249622931415e+18,0,😊
1.3888858267805983e+18,0,😂
1.3885611928980316e+18,1,🙏
1.3860129210969334e+18,0,😜
1.3892380677608243e+18,0,😂
1.388841377421615e+18,0,😜
1.386729774068822e+18,1,🙏
1.3869634323317473e+18,1,💪
1.3863189801266258e+18,1,🙏
1.3892238917179433e+18,1,🙏
1.3888424976363766e+18,0,😎
1.3863220678600335e+18,0,😊
1.384198322626257e+18,7,♂
1.3892342929584538e+18,3,❌
1.3883897018416087e+18,0,😥
1.3866423821505044e+18,1,🙏
1.386345716482646e+18,0,😉
1.388849898552914e+18,0,😎
1.3862903074996306e+18,0,😡
1.388556200678019e+18,0,😁
1.3888070556962245e+18,0,😁
1.3863472087740785e+18,0,😱
1.3863545944442348e+18,1,🙏
1.3887890427167007e+18,0,😂
1.3888913104849797e+18,0,😂
1.384086277645955e+18,1,🙏
1.3884504978209792e+18,2,🌺
1.389200427304903e+18,0,😠
1.3885614276154778e+18,0,💯
1.3885746815909435e+18,1,🙏
1.388500156031533e+18,0,🥵
1.3863502525930906e+18,1,🙏
1.3888242505433457e+18,2,🌷
1.389196946926039e+18,0,😜
1.38629124692301e+18,1,🙏
1.3887802894978662e+18,0,💫
1.389223324484612e+18,1,🙏
1.388375881324712e+18,1,🙏
1.3887863900333302e+18,0,😫
1.385919975370621e+18,1,🙏
1.3870584419281428e+18,1,🙏
1.385941174125351e+18,1,💪
1.38602495009237e+18,0,😴
1.3892057678199153e+18,0,💕
1.385936902948221e+18,0,🙈
1.3888841083071734e+18,1,👍
1.387120479966663e+18,0,😊
1.3863416556749005e+18,0,😜
1.3863957993915884e+18,0,😄
1.3892177735914906e+18,0,😁
1.3863613425217577e+18,1,👌
1.3863472087740785e+18,1,👇
1.388374124666364e+18,1,🙏
1.3888968069526075e+18,0,😂
1.3840853571808174e+18,1,🙏
1.3863674886281994e+18,1,🙏
1.388822721182663e+18,2,💐
1.3863410356226376e+18,3,🔴
1.3884000538494523e+18,1,👇
1.3863437634008146e+18,1,🙏
1.3859114916777206e+18,0,😂
1.38628740582135e+18,0,😷
1.3892233091626066e+18,7,🏻
1.3859201891878543e+18,1,🙏
1.387004917970178e+18,0,😡
1.384209729765798e+18,9,🔥
1.3863513956750664e+18,0,😔
1.3870303880992727e+18,0,😷
1.3867149681924792e+18,8,🎂
1.3885586457350062e+18,0,🤐
1.3884385395039027e+18,1,🙏
1.386998046169305e+18,1,👉
1.388563459210502e+18,0,😂
1.3867483914267077e+18,0,😂
1.3859397229885235e+18,7,🏻
1.3887937985917993e+18,0,😂
1.3892430219468554e+18,1,💪
1.3883935676854725e+18,1,🙏
1.386963186914513e+18,1,🙏
1.3859256956756582e+18,0,😂
1.3867160468962386e+18,2,🌹
1.3887881363066348e+18,1,👍
1.387119067962626e+18,1,🙏
1.3869680814827151e+18,2,🌺
1.3870121367910195e+18,0,😔
1.388405915313791e+18,0,😒
1.3892066273208812e+18,7,❤
1.3871206599274742e+18,0,😂
1.3887958385587323e+18,7,❤
1.3889043033608315e+18,1,🙏
1.3867169381647892e+18,0,🤔
1.3863467512971592e+18,1,🙏
1.38849923590187e+18,1,👍
1.3863237222906675e+18,0,🤔
1.3884932599246766e+18,1,🙏
1.388562973011157e+18,1,👰
1.3867172638232453e+18,0,😝
